user_id,feature_enabled,experiment_selected_date,event_date,games_played,revenue
6992,1,1/20/18,1/21/18,9,0
6992,1,1/20/18,1/23/18,0,0
6992,1,1/20/18,1/24/18,10,0
6996,0,1/17/18,1/17/18,15,0
6996,0,1/17/18,1/18/18,10,0
6996,0,1/17/18,1/19/18,10,0
6996,0,1/17/18,1/20/18,6,0
6996,0,1/17/18,1/21/18,17,0
6996,0,1/17/18,1/22/18,15,0
6996,0,1/17/18,1/23/18,15,0
6996,0,1/17/18,1/24/18,15,0
7004,0,1/17/18,1/15/18,5,0
7004,0,1/17/18,1/17/18,18,0
7004,0,1/17/18,1/19/18,11,0
7004,0,1/17/18,1/20/18,5,0
7004,0,1/17/18,1/21/18,7,0
7004,0,1/17/18,1/22/18,22,0
7004,0,1/17/18,1/24/18,15,0
7011,0,1/17/18,1/15/18,0,0
7011,0,1/17/18,1/16/18,6,0
7011,0,1/17/18,1/17/18,11,0
7011,0,1/17/18,1/18/18,5,0
7011,0,1/17/18,1/19/18,3,0
7011,0,1/17/18,1/20/18,4,0
7011,0,1/17/18,1/21/18,3,0
7011,0,1/17/18,1/22/18,3,0
7011,0,1/17/18,1/23/18,1,0
7011,0,1/17/18,1/24/18,2,0
7021,0,1/18/18,1/16/18,3,0
7021,0,1/18/18,1/18/18,3,0
7021,0,1/18/18,1/21/18,6,0
7021,0,1/18/18,1/22/18,0,0
7021,0,1/18/18,1/23/18,0,0
7026,0,1/21/18,1/21/18,0,0
7026,0,1/21/18,1/24/18,0,0
7028,0,1/17/18,1/16/18,9,0
7028,0,1/17/18,1/17/18,1,0
7028,0,1/17/18,1/18/18,69,0
7028,0,1/17/18,1/19/18,38,0
7028,0,1/17/18,1/20/18,74,0
7028,0,1/17/18,1/21/18,34,0
7028,0,1/17/18,1/22/18,68,0
7028,0,1/17/18,1/23/18,53,0
7028,0,1/17/18,1/24/18,56,0
7037,0,1/17/18,1/15/18,13,0
7037,0,1/17/18,1/16/18,18,0
7037,0,1/17/18,1/17/18,24,0
7037,0,1/17/18,1/18/18,25,0
7037,0,1/17/18,1/19/18,27,0
7037,0,1/17/18,1/20/18,29,0
7037,0,1/17/18,1/21/18,40,0
7037,0,1/17/18,1/22/18,7,0
7045,0,1/17/18,1/15/18,7,0
7045,0,1/17/18,1/16/18,15,0
7045,0,1/17/18,1/17/18,17,0
7045,0,1/17/18,1/18/18,23,0
7045,0,1/17/18,1/19/18,24,0
7045,0,1/17/18,1/20/18,34,0
7045,0,1/17/18,1/21/18,33,0
7045,0,1/17/18,1/22/18,18,0
7045,0,1/17/18,1/23/18,23,0
7045,0,1/17/18,1/24/18,21,0
7055,1,1/23/18,1/21/18,5,0
7055,1,1/23/18,1/22/18,7,0
7055,1,1/23/18,1/23/18,16,0
7055,1,1/23/18,1/24/18,5,0
7059,1,1/21/18,1/21/18,6,0
7059,1,1/21/18,1/24/18,5,0
7061,1,1/17/18,1/15/18,10,0
7061,1,1/17/18,1/16/18,6,0
7061,1,1/17/18,1/17/18,10,0
7061,1,1/17/18,1/18/18,7,0
7061,1,1/17/18,1/19/18,5,0
7061,1,1/17/18,1/21/18,9,0
7061,1,1/17/18,1/22/18,3,0
7061,1,1/17/18,1/23/18,14,0
7061,1,1/17/18,1/24/18,15,0
7070,1,1/18/18,1/18/18,3,0
7071,0,1/23/18,1/23/18,3,0
7072,1,1/17/18,1/15/18,24,0
7072,1,1/17/18,1/16/18,26,0
7072,1,1/17/18,1/17/18,22,0
7072,1,1/17/18,1/18/18,25,0
7072,1,1/17/18,1/19/18,22,0
7072,1,1/17/18,1/20/18,35,0
7072,1,1/17/18,1/21/18,19,0
7072,1,1/17/18,1/22/18,24,0
7072,1,1/17/18,1/23/18,19,0
7072,1,1/17/18,1/24/18,16,0
7082,1,1/24/18,1/24/18,10,0
7083,0,1/21/18,1/21/18,7,0
7083,0,1/21/18,1/22/18,0,0
7083,0,1/21/18,1/23/18,3,0
7083,0,1/21/18,1/24/18,2,0
7087,0,1/18/18,1/17/18,6,0
7087,0,1/18/18,1/18/18,8,0
7087,0,1/18/18,1/19/18,5,0
7087,0,1/18/18,1/20/18,24,0
7087,0,1/18/18,1/21/18,7,0
7087,0,1/18/18,1/22/18,19,0
7087,0,1/18/18,1/23/18,21,0
7087,0,1/18/18,1/24/18,5,0
7095,1,1/20/18,1/20/18,5,0
7096,0,1/17/18,1/15/18,6,0
7096,0,1/17/18,1/16/18,8,0
7096,0,1/17/18,1/17/18,2,0
7096,0,1/17/18,1/18/18,12,0
7096,0,1/17/18,1/19/18,11,0
7096,0,1/17/18,1/20/18,13,0
7096,0,1/17/18,1/21/18,26,0
7096,0,1/17/18,1/22/18,17,0
7096,0,1/17/18,1/23/18,24,0
7096,0,1/17/18,1/24/18,17,0
7106,0,1/17/18,1/17/18,21,0
7106,0,1/17/18,1/18/18,34,0
7106,0,1/17/18,1/19/18,14,0
7106,0,1/17/18,1/20/18,19,19.99
7106,0,1/17/18,1/21/18,10,11.98
7106,0,1/17/18,1/22/18,14,9.99
7106,0,1/17/18,1/23/18,6,0
7106,0,1/17/18,1/24/18,7,0
7114,1,1/17/18,1/17/18,10,0
7114,1,1/17/18,1/19/18,6,0
7114,1,1/17/18,1/20/18,18,0
7114,1,1/17/18,1/21/18,23,0
7114,1,1/17/18,1/22/18,9,0
7114,1,1/17/18,1/23/18,13,0
7114,1,1/17/18,1/24/18,7,0
7121,1,1/17/18,1/17/18,15,0
7121,1,1/17/18,1/18/18,7,0
7121,1,1/17/18,1/19/18,10,0
7121,1,1/17/18,1/20/18,23,0
7121,1,1/17/18,1/21/18,6,0
7121,1,1/17/18,1/22/18,5,0
7121,1,1/17/18,1/23/18,0,0
7121,1,1/17/18,1/24/18,6,0
7129,1,1/18/18,1/17/18,9,0
7129,1,1/18/18,1/18/18,6,0
7129,1,1/18/18,1/20/18,1,0
7129,1,1/18/18,1/21/18,8,0
7129,1,1/18/18,1/22/18,30,0
7129,1,1/18/18,1/23/18,0,0
7129,1,1/18/18,1/24/18,0,0
7136,0,1/17/18,1/17/18,4,0
7137,0,1/17/18,1/15/18,1,0
7137,0,1/17/18,1/16/18,3,0
7137,0,1/17/18,1/17/18,0,0
7137,0,1/17/18,1/18/18,0,0
7137,0,1/17/18,1/19/18,1,0
7137,0,1/17/18,1/20/18,6,0
7137,0,1/17/18,1/21/18,10,0
7137,0,1/17/18,1/22/18,6,0
7145,0,1/17/18,1/16/18,2,0
7145,0,1/17/18,1/17/18,2,0
7145,0,1/17/18,1/18/18,5,0
7145,0,1/17/18,1/19/18,1,0
7145,0,1/17/18,1/23/18,4,0
7150,1,1/19/18,1/17/18,7,0
7150,1,1/19/18,1/18/18,8,0
7150,1,1/19/18,1/19/18,0,0
7150,1,1/19/18,1/20/18,12,0
7150,1,1/19/18,1/21/18,26,0
7150,1,1/19/18,1/22/18,24,0
7150,1,1/19/18,1/23/18,17,0
7150,1,1/19/18,1/24/18,33,0
7158,1,1/20/18,1/20/18,1,0
7158,1,1/20/18,1/21/18,6,0
7158,1,1/20/18,1/22/18,20,0
7158,1,1/20/18,1/23/18,9,0
7158,1,1/20/18,1/24/18,11,0
7163,1,1/17/18,1/15/18,22,0
7163,1,1/17/18,1/16/18,13,0
7163,1,1/17/18,1/17/18,14,0
7163,1,1/17/18,1/18/18,21,0
7163,1,1/17/18,1/19/18,17,0
7163,1,1/17/18,1/20/18,23,0
7163,1,1/17/18,1/21/18,39,0
7163,1,1/17/18,1/22/18,38,0
7163,1,1/17/18,1/23/18,33,0
7163,1,1/17/18,1/24/18,13,0
7173,1,1/18/18,1/18/18,6,0
7173,1,1/18/18,1/19/18,8,0
7175,1,1/17/18,1/15/18,21,0
7175,1,1/17/18,1/16/18,5,0
7175,1,1/17/18,1/17/18,9,0
7175,1,1/17/18,1/18/18,4,0
7175,1,1/17/18,1/19/18,11,0
7175,1,1/17/18,1/21/18,7,0
7175,1,1/17/18,1/22/18,0,0
7182,1,1/23/18,1/23/18,21,0
7182,1,1/23/18,1/24/18,2,0
7184,1,1/17/18,1/15/18,4,0
7184,1,1/17/18,1/16/18,5,0
7184,1,1/17/18,1/17/18,2,0
7187,1,1/20/18,1/18/18,11,0
7187,1,1/20/18,1/19/18,15,0
7187,1,1/20/18,1/20/18,6,0
7187,1,1/20/18,1/21/18,23,0
7187,1,1/20/18,1/22/18,8,0
7187,1,1/20/18,1/23/18,19,0
7187,1,1/20/18,1/24/18,12,0
7194,0,1/21/18,1/21/18,5,0
7195,1,1/17/18,1/15/18,0,0
7195,1,1/17/18,1/16/18,5,0
7195,1,1/17/18,1/17/18,13,0
7195,1,1/17/18,1/18/18,8,0
7195,1,1/17/18,1/19/18,10,0
7195,1,1/17/18,1/20/18,7,0
7195,1,1/17/18,1/21/18,8,0
7195,1,1/17/18,1/23/18,5,0
7203,1,1/17/18,1/17/18,11,0
7203,1,1/17/18,1/18/18,10,0
7203,1,1/17/18,1/19/18,7,0
7203,1,1/17/18,1/20/18,13,0
7203,1,1/17/18,1/21/18,12,0
7203,1,1/17/18,1/22/18,6,0
7203,1,1/17/18,1/23/18,6,0
7203,1,1/17/18,1/24/18,7,0
7211,1,1/20/18,1/20/18,0,0
7211,1,1/20/18,1/24/18,0,0
7213,0,1/17/18,1/16/18,11,0
7213,0,1/17/18,1/17/18,4,0
7215,1,1/17/18,1/15/18,24,0
7215,1,1/17/18,1/16/18,12,0
7215,1,1/17/18,1/17/18,23,0
7215,1,1/17/18,1/18/18,21,0
7215,1,1/17/18,1/19/18,23,0
7215,1,1/17/18,1/20/18,12,0
7215,1,1/17/18,1/21/18,10,0
7215,1,1/17/18,1/22/18,21,0
7215,1,1/17/18,1/23/18,17,0
7215,1,1/17/18,1/24/18,16,0
7225,0,1/17/18,1/15/18,9,13.97
7225,0,1/17/18,1/16/18,5,0
7225,0,1/17/18,1/17/18,10,5.97
7225,0,1/17/18,1/18/18,17,25.91
7225,0,1/17/18,1/19/18,14,9.95
7225,0,1/17/18,1/20/18,10,5.97
7231,0,1/20/18,1/20/18,10,0
7231,0,1/20/18,1/22/18,0,0
7231,0,1/20/18,1/23/18,0,0
7231,0,1/20/18,1/24/18,0,0
7235,0,1/17/18,1/17/18,3,0
7235,0,1/17/18,1/18/18,15,0
7235,0,1/17/18,1/19/18,31,0
7235,0,1/17/18,1/20/18,31,0
7235,0,1/17/18,1/21/18,43,0
7235,0,1/17/18,1/22/18,8,0
7235,0,1/17/18,1/23/18,4,0
7235,0,1/17/18,1/24/18,2,0
7243,1,1/20/18,1/20/18,7,0
7243,1,1/20/18,1/24/18,5,0
7245,1,1/18/18,1/16/18,5,0
7245,1,1/18/18,1/18/18,2,0
7247,0,1/17/18,1/15/18,3,0
7247,0,1/17/18,1/16/18,15,0
7247,0,1/17/18,1/17/18,20,0
7247,0,1/17/18,1/18/18,14,0
7247,0,1/17/18,1/19/18,15,0
7247,0,1/17/18,1/20/18,23,0
7247,0,1/17/18,1/21/18,28,0
7247,0,1/17/18,1/22/18,17,0
7247,0,1/17/18,1/23/18,0,0
7247,0,1/17/18,1/24/18,0,0
7257,0,1/17/18,1/16/18,8,0
7257,0,1/17/18,1/17/18,24,0
7257,0,1/17/18,1/18/18,15,0
7257,0,1/17/18,1/19/18,13,0
7257,0,1/17/18,1/20/18,5,0
7257,0,1/17/18,1/21/18,20,0
7257,0,1/17/18,1/22/18,9,0
7257,0,1/17/18,1/23/18,17,1.99
7257,0,1/17/18,1/24/18,16,0
7266,1,1/19/18,1/18/18,1,0
7266,1,1/19/18,1/19/18,3,0
7266,1,1/19/18,1/20/18,3,0
7269,0,1/17/18,1/16/18,2,0
7269,0,1/17/18,1/17/18,1,0
7269,0,1/17/18,1/18/18,5,0
7269,0,1/17/18,1/19/18,5,0
7269,0,1/17/18,1/20/18,5,0
7269,0,1/17/18,1/21/18,7,0
7275,0,1/21/18,1/21/18,6,0
7276,1,1/18/18,1/16/18,1,0
7276,1,1/18/18,1/18/18,7,0
7276,1,1/18/18,1/19/18,4,0
7276,1,1/18/18,1/23/18,2,0
7276,1,1/18/18,1/24/18,2,0
7281,0,1/18/18,1/17/18,0,0
7281,0,1/18/18,1/18/18,17,0
7281,0,1/18/18,1/19/18,0,0
7284,1,1/17/18,1/15/18,16,0
7284,1,1/17/18,1/16/18,16,0
7284,1,1/17/18,1/17/18,10,0
7284,1,1/17/18,1/18/18,10,0
7284,1,1/17/18,1/19/18,13,0
7284,1,1/17/18,1/20/18,2,0
7284,1,1/17/18,1/21/18,5,0
7284,1,1/17/18,1/22/18,15,0
7284,1,1/17/18,1/23/18,8,0
7284,1,1/17/18,1/24/18,11,0
7294,1,1/18/18,1/16/18,11,0
7294,1,1/18/18,1/17/18,9,0
7294,1,1/18/18,1/18/18,8,0
7294,1,1/18/18,1/19/18,6,0
7294,1,1/18/18,1/20/18,34,19.99
7294,1,1/18/18,1/21/18,15,0
7294,1,1/18/18,1/22/18,8,0
7294,1,1/18/18,1/23/18,17,0
7294,1,1/18/18,1/24/18,11,9.99
7303,0,1/17/18,1/17/18,0,0
7303,0,1/17/18,1/23/18,0,0
7305,1,1/18/18,1/18/18,21,0
7305,1,1/18/18,1/19/18,1,0
7305,1,1/18/18,1/20/18,13,0
7305,1,1/18/18,1/21/18,10,0
7305,1,1/18/18,1/22/18,15,0
7305,1,1/18/18,1/23/18,6,0
7305,1,1/18/18,1/24/18,7,0
7312,1,1/18/18,1/17/18,0,0
7312,1,1/18/18,1/18/18,3,0
7312,1,1/18/18,1/19/18,8,0
7312,1,1/18/18,1/20/18,5,0
7312,1,1/18/18,1/21/18,2,0
7312,1,1/18/18,1/22/18,0,0
7312,1,1/18/18,1/23/18,0,0
7319,0,1/20/18,1/20/18,0,0
7319,0,1/20/18,1/24/18,1,0
7321,1,1/20/18,1/20/18,5,0
7321,1,1/20/18,1/22/18,2,0
7323,0,1/17/18,1/15/18,10,0
7323,0,1/17/18,1/16/18,10,0
7323,0,1/17/18,1/17/18,14,0
7323,0,1/17/18,1/18/18,13,0
7323,0,1/17/18,1/19/18,2,0
7323,0,1/17/18,1/20/18,10,0
7323,0,1/17/18,1/21/18,24,0
7323,0,1/17/18,1/22/18,29,0
7323,0,1/17/18,1/23/18,10,0
7323,0,1/17/18,1/24/18,17,0
7333,1,1/17/18,1/16/18,10,0
7333,1,1/17/18,1/17/18,9,0
7333,1,1/17/18,1/18/18,8,0
7333,1,1/17/18,1/19/18,7,0
7333,1,1/17/18,1/20/18,9,0
7338,1,1/17/18,1/15/18,20,0
7338,1,1/17/18,1/16/18,30,0
7338,1,1/17/18,1/17/18,21,0
7338,1,1/17/18,1/18/18,17,0
7338,1,1/17/18,1/19/18,26,0
7338,1,1/17/18,1/20/18,5,0
7338,1,1/17/18,1/21/18,19,0
7338,1,1/17/18,1/22/18,0,0
7338,1,1/17/18,1/23/18,0,0
7338,1,1/17/18,1/24/18,22,0
7348,0,1/17/18,1/15/18,7,0
7348,0,1/17/18,1/17/18,3,0
7348,0,1/17/18,1/18/18,3,0
7348,0,1/17/18,1/21/18,2,0
7352,1,1/19/18,1/19/18,2,0
7352,1,1/19/18,1/20/18,5,0
7354,0,1/21/18,1/20/18,0,0
7354,0,1/21/18,1/21/18,6,0
7354,0,1/21/18,1/22/18,15,0
7354,0,1/21/18,1/23/18,10,0
7354,0,1/21/18,1/24/18,7,0
7359,1,1/22/18,1/21/18,0,0
7359,1,1/22/18,1/22/18,6,0
7359,1,1/22/18,1/23/18,6,0
7359,1,1/22/18,1/24/18,7,0
7363,0,1/21/18,1/21/18,6,0
7363,0,1/21/18,1/24/18,7,0
7365,0,1/17/18,1/15/18,0,0
7365,0,1/17/18,1/17/18,1,0
7367,0,1/20/18,1/20/18,6,0
7367,0,1/20/18,1/21/18,11,0
7367,0,1/20/18,1/22/18,10,0
7367,0,1/20/18,1/23/18,9,0
7367,0,1/20/18,1/24/18,8,0
7372,1,1/17/18,1/15/18,20,0
7372,1,1/17/18,1/16/18,20,0
7372,1,1/17/18,1/17/18,26,0
7372,1,1/17/18,1/18/18,19,0
7372,1,1/17/18,1/19/18,30,9.99
7372,1,1/17/18,1/20/18,19,0
7372,1,1/17/18,1/21/18,21,0
7372,1,1/17/18,1/22/18,19,0
7372,1,1/17/18,1/23/18,7,0
7372,1,1/17/18,1/24/18,9,0
7382,0,1/17/18,1/15/18,0,0
7382,0,1/17/18,1/16/18,3,0
7382,0,1/17/18,1/17/18,5,0
7382,0,1/17/18,1/18/18,5,0
7382,0,1/17/18,1/19/18,12,0
7382,0,1/17/18,1/20/18,0,0
7382,0,1/17/18,1/22/18,5,0
7382,0,1/17/18,1/23/18,0,0
7382,0,1/17/18,1/24/18,0,0
7391,1,1/21/18,1/21/18,13,0
7391,1,1/21/18,1/22/18,7,0
7391,1,1/21/18,1/23/18,3,0
7391,1,1/21/18,1/24/18,6,0
7395,1,1/19/18,1/19/18,0,0
7396,1,1/18/18,1/16/18,5,0
7396,1,1/18/18,1/17/18,0,0
7396,1,1/18/18,1/18/18,5,0
7396,1,1/18/18,1/19/18,0,0
7396,1,1/18/18,1/20/18,18,0
7396,1,1/18/18,1/21/18,18,0
7396,1,1/18/18,1/22/18,12,0
7396,1,1/18/18,1/24/18,10,0
7404,1,1/17/18,1/17/18,6,0
7404,1,1/17/18,1/19/18,8,0
7404,1,1/17/18,1/20/18,5,0
7404,1,1/17/18,1/21/18,8,0
7404,1,1/17/18,1/22/18,0,0
7404,1,1/17/18,1/24/18,6,0
7410,1,1/17/18,1/15/18,39,0
7410,1,1/17/18,1/16/18,34,0
7410,1,1/17/18,1/17/18,17,0
7410,1,1/17/18,1/18/18,25,0
7410,1,1/17/18,1/19/18,26,0
7410,1,1/17/18,1/20/18,36,0
7410,1,1/17/18,1/21/18,16,0
7410,1,1/17/18,1/22/18,9,0
7410,1,1/17/18,1/23/18,14,0
7419,0,1/17/18,1/15/18,10,0
7419,0,1/17/18,1/16/18,6,0
7419,0,1/17/18,1/17/18,12,0
7419,0,1/17/18,1/18/18,10,0
7419,0,1/17/18,1/19/18,10,0
7419,0,1/17/18,1/20/18,5,0
7419,0,1/17/18,1/21/18,22,0
7419,0,1/17/18,1/22/18,17,0
7419,0,1/17/18,1/23/18,5,0
7419,0,1/17/18,1/24/18,14,0
7429,0,1/17/18,1/15/18,23,0
7429,0,1/17/18,1/16/18,13,0
7429,0,1/17/18,1/17/18,27,0
7429,0,1/17/18,1/18/18,25,0
7429,0,1/17/18,1/19/18,20,0
7429,0,1/17/18,1/20/18,22,0
7429,0,1/17/18,1/21/18,20,0
7429,0,1/17/18,1/22/18,26,0
7429,0,1/17/18,1/23/18,32,0
7429,0,1/17/18,1/24/18,25,0
7439,1,1/18/18,1/16/18,3,0
7439,1,1/18/18,1/17/18,11,0
7439,1,1/18/18,1/18/18,16,0
7439,1,1/18/18,1/19/18,7,0
7439,1,1/18/18,1/24/18,5,0
7444,1,1/17/18,1/15/18,22,0
7444,1,1/17/18,1/16/18,11,0
7444,1,1/17/18,1/17/18,13,0
7444,1,1/17/18,1/18/18,6,0
7444,1,1/17/18,1/19/18,12,0
7444,1,1/17/18,1/20/18,17,0
7444,1,1/17/18,1/21/18,16,0
7444,1,1/17/18,1/22/18,0,0
7444,1,1/17/18,1/23/18,5,0
7453,0,1/18/18,1/16/18,4,0
7453,0,1/18/18,1/18/18,7,0
7453,0,1/18/18,1/21/18,5,0
7453,0,1/18/18,1/22/18,11,0
7457,0,1/17/18,1/16/18,4,0
7457,0,1/17/18,1/17/18,15,0
7457,0,1/17/18,1/18/18,7,0
7457,0,1/17/18,1/19/18,13,0
7457,0,1/17/18,1/21/18,9,0
7457,0,1/17/18,1/22/18,6,0
7457,0,1/17/18,1/23/18,5,0
7457,0,1/17/18,1/24/18,2,0
7465,1,1/17/18,1/16/18,5,0
7465,1,1/17/18,1/17/18,20,0
7465,1,1/17/18,1/18/18,10,0
7465,1,1/17/18,1/19/18,6,0
7465,1,1/17/18,1/20/18,16,0
7465,1,1/17/18,1/21/18,16,0
7465,1,1/17/18,1/22/18,6,0
7465,1,1/17/18,1/23/18,7,0
7465,1,1/17/18,1/24/18,5,0
7474,0,1/22/18,1/22/18,3,0
7475,1,1/17/18,1/15/18,0,0
7475,1,1/17/18,1/16/18,0,0
7475,1,1/17/18,1/17/18,0,0
7475,1,1/17/18,1/18/18,0,0
7475,1,1/17/18,1/19/18,0,0
7475,1,1/17/18,1/20/18,0,0
7475,1,1/17/18,1/21/18,0,0
7475,1,1/17/18,1/22/18,0,0
7475,1,1/17/18,1/23/18,0,0
7475,1,1/17/18,1/24/18,0,0
7485,1,1/18/18,1/16/18,17,0
7485,1,1/18/18,1/18/18,23,0
7485,1,1/18/18,1/20/18,14,0
7485,1,1/18/18,1/21/18,1,0
7485,1,1/18/18,1/22/18,9,0
7485,1,1/18/18,1/23/18,12,0
7491,0,1/17/18,1/15/18,7,0
7491,0,1/17/18,1/16/18,13,0
7491,0,1/17/18,1/17/18,18,0
7491,0,1/17/18,1/18/18,19,0
7491,0,1/17/18,1/19/18,19,0
7491,0,1/17/18,1/20/18,17,0
7491,0,1/17/18,1/21/18,19,0
7491,0,1/17/18,1/22/18,14,0
7491,0,1/17/18,1/23/18,8,0
7491,0,1/17/18,1/24/18,0,0
7501,1,1/23/18,1/23/18,10,0
7501,1,1/23/18,1/24/18,9,0
7503,1,1/17/18,1/15/18,11,0
7503,1,1/17/18,1/16/18,19,0
7503,1,1/17/18,1/17/18,16,0
7503,1,1/17/18,1/18/18,7,0
7503,1,1/17/18,1/19/18,9,0
7503,1,1/17/18,1/20/18,23,0
7503,1,1/17/18,1/21/18,23,0
7503,1,1/17/18,1/22/18,15,0
7503,1,1/17/18,1/23/18,15,0
7503,1,1/17/18,1/24/18,36,0
7513,0,1/17/18,1/15/18,1,0
7513,0,1/17/18,1/16/18,38,0
7513,0,1/17/18,1/17/18,21,0
7513,0,1/17/18,1/18/18,29,0
7513,0,1/17/18,1/19/18,36,0
7513,0,1/17/18,1/20/18,29,0
7513,0,1/17/18,1/21/18,25,0
7513,0,1/17/18,1/22/18,10,0
7513,0,1/17/18,1/23/18,0,0
7513,0,1/17/18,1/24/18,0,0
7523,1,1/17/18,1/15/18,27,0
7523,1,1/17/18,1/16/18,18,0
7523,1,1/17/18,1/17/18,30,0
7523,1,1/17/18,1/18/18,26,0
7523,1,1/17/18,1/19/18,19,0
7523,1,1/17/18,1/20/18,37,0
7523,1,1/17/18,1/21/18,13,0
7523,1,1/17/18,1/22/18,9,0
7523,1,1/17/18,1/23/18,8,0
7523,1,1/17/18,1/24/18,10,0
7533,1,1/18/18,1/16/18,5,0
7533,1,1/18/18,1/17/18,6,0
7533,1,1/18/18,1/18/18,15,0
7533,1,1/18/18,1/19/18,16,0
7533,1,1/18/18,1/20/18,19,0
7533,1,1/18/18,1/21/18,41,0
7533,1,1/18/18,1/22/18,6,0
7533,1,1/18/18,1/23/18,0,0
7533,1,1/18/18,1/24/18,0,0
7542,1,1/17/18,1/15/18,11,0
7542,1,1/17/18,1/16/18,11,0
7542,1,1/17/18,1/17/18,14,0
7542,1,1/17/18,1/18/18,3,0
7542,1,1/17/18,1/19/18,4,0
7542,1,1/17/18,1/20/18,5,0
7542,1,1/17/18,1/21/18,13,0
7542,1,1/17/18,1/22/18,0,0
7542,1,1/17/18,1/23/18,21,0
7542,1,1/17/18,1/24/18,6,0
7552,0,1/17/18,1/15/18,1,0
7552,0,1/17/18,1/16/18,5,0
7552,0,1/17/18,1/17/18,3,0
7552,0,1/17/18,1/18/18,5,0
7552,0,1/17/18,1/19/18,6,0
7552,0,1/17/18,1/20/18,8,0
7552,0,1/17/18,1/21/18,5,0
7552,0,1/17/18,1/23/18,6,0
7552,0,1/17/18,1/24/18,5,0
7561,0,1/18/18,1/18/18,15,0
7561,0,1/18/18,1/19/18,13,0
7561,0,1/18/18,1/20/18,23,0
7561,0,1/18/18,1/21/18,11,0
7561,0,1/18/18,1/22/18,14,0
7561,0,1/18/18,1/23/18,17,0
7561,0,1/18/18,1/24/18,11,0
7568,1,1/20/18,1/20/18,14,0
7568,1,1/20/18,1/21/18,6,0
7570,1,1/20/18,1/20/18,52,0
7570,1,1/20/18,1/21/18,21,0
7570,1,1/20/18,1/22/18,16,0
7570,1,1/20/18,1/23/18,0,0
7574,1,1/22/18,1/22/18,9,0
7574,1,1/22/18,1/23/18,2,0
7574,1,1/22/18,1/24/18,12,0
7577,1,1/17/18,1/15/18,18,0
7577,1,1/17/18,1/16/18,20,0
7577,1,1/17/18,1/17/18,29,0
7577,1,1/17/18,1/18/18,15,0
7577,1,1/17/18,1/19/18,18,0
7577,1,1/17/18,1/20/18,10,0
7577,1,1/17/18,1/21/18,19,0
7577,1,1/17/18,1/22/18,22,0
7577,1,1/17/18,1/23/18,12,0
7577,1,1/17/18,1/24/18,8,0
7587,0,1/17/18,1/16/18,18,0
7587,0,1/17/18,1/17/18,35,0
7587,0,1/17/18,1/18/18,8,0
7587,0,1/17/18,1/19/18,18,0
7587,0,1/17/18,1/20/18,5,0
7587,0,1/17/18,1/21/18,7,0
7587,0,1/17/18,1/22/18,27,0
7587,0,1/17/18,1/23/18,15,0
7587,0,1/17/18,1/24/18,14,0
7596,0,1/19/18,1/19/18,1,0
7597,0,1/20/18,1/20/18,23,0
7597,0,1/20/18,1/21/18,14,0
7597,0,1/20/18,1/22/18,25,0
7597,0,1/20/18,1/23/18,25,0
7597,0,1/20/18,1/24/18,25,0
7602,1,1/18/18,1/17/18,0,0
7602,1,1/18/18,1/18/18,15,0
7602,1,1/18/18,1/19/18,17,0
7602,1,1/18/18,1/20/18,7,0
7602,1,1/18/18,1/21/18,8,0
7602,1,1/18/18,1/22/18,5,0
7602,1,1/18/18,1/24/18,7,0
7609,1,1/23/18,1/23/18,13,0
7609,1,1/23/18,1/24/18,0,0
7611,0,1/17/18,1/15/18,5,0
7611,0,1/17/18,1/16/18,22,0
7611,0,1/17/18,1/17/18,30,0
7611,0,1/17/18,1/18/18,23,0
7611,0,1/17/18,1/19/18,27,0
7611,0,1/17/18,1/20/18,25,0
7611,0,1/17/18,1/21/18,24,0
7611,0,1/17/18,1/22/18,3,0
7611,0,1/17/18,1/23/18,0,0
7611,0,1/17/18,1/24/18,5,0
7621,0,1/20/18,1/18/18,6,0
7621,0,1/20/18,1/20/18,8,0
7621,0,1/20/18,1/21/18,6,0
7621,0,1/20/18,1/22/18,3,0
7621,0,1/20/18,1/23/18,6,0
7621,0,1/20/18,1/24/18,4,0
7627,1,1/17/18,1/15/18,7,0
7627,1,1/17/18,1/16/18,9,0
7627,1,1/17/18,1/17/18,13,0
7627,1,1/17/18,1/18/18,28,0
7627,1,1/17/18,1/19/18,19,0
7627,1,1/17/18,1/20/18,18,0
7627,1,1/17/18,1/21/18,16,0
7627,1,1/17/18,1/22/18,15,0
7627,1,1/17/18,1/23/18,13,0
7627,1,1/17/18,1/24/18,26,0
7637,1,1/19/18,1/17/18,2,0
7637,1,1/19/18,1/19/18,5,0
7639,0,1/17/18,1/15/18,11,0
7639,0,1/17/18,1/16/18,8,0
7639,0,1/17/18,1/17/18,11,0
7639,0,1/17/18,1/18/18,15,0
7639,0,1/17/18,1/19/18,5,0
7639,0,1/17/18,1/20/18,5,0
7639,0,1/17/18,1/21/18,11,0
7639,0,1/17/18,1/22/18,12,0
7639,0,1/17/18,1/23/18,10,0
7639,0,1/17/18,1/24/18,15,0
7649,0,1/18/18,1/16/18,3,0
7649,0,1/18/18,1/18/18,1,0
7649,0,1/18/18,1/20/18,2,0
7649,0,1/18/18,1/21/18,4,0
7649,0,1/18/18,1/22/18,1,0
7649,0,1/18/18,1/24/18,0,0
7655,1,1/17/18,1/15/18,0,0
7655,1,1/17/18,1/16/18,7,0
